id,name,debut_manga,debut_anime,debut_novel,debut_movie,debut_game,debut_ova,sex,blood_type,clan
632,Kiki,N/A,N/A,Naruto the Movie: Guardians of the Crescent Moon Kingdom,Naruto the Movie: Guardians of the Crescent Moon Kingdom,Naruto: Path of the Ninja 2  (movie poster),N/A,N/A,N/A,N/A
633,Kiku,N/A,Boruto Episode #145,N/A,N/A,N/A,N/A,Male,N/A,N/A
638,Kin (actor),N/A,N/A,Naruto the Movie: Ninja Clash in the Land of Snow (novel),Naruto the Movie: Ninja Clash in the Land of Snow,N/A,N/A,Male,N/A,N/A
639,King,Naruto Chapter #492,Naruto Shippūden Episode #243,N/A,N/A,N/A,N/A,Male,N/A,N/A
640,King of Hell,Naruto Chapter #422,Naruto Shippūden Episode #158,N/A,N/A,Naruto Shippūden: Ultimate Ninja Storm 2,Naruto Shippūden: UNSG anime cutscenes,Male,N/A,N/A
642,Kinoto,N/A,Naruto Shippūden Episode #349,N/A,N/A,Naruto Shippūden: Ultimate Ninja Blazing,N/A,Male,N/A,N/A
643,Kintoki,Naruto Chapter #493,Naruto Shippūden Episode #243,N/A,N/A,N/A,N/A,Male,N/A,N/A
645,Kirara,N/A,Boruto Episode #77,N/A,N/A,N/A,N/A,Female,N/A,N/A
647,Kiri (villager),N/A,Boruto Episode #40,N/A,N/A,N/A,N/A,Female,N/A,N/A
648,Kirisaki,N/A,Boruto Episode #160,N/A,N/A,N/A,N/A,Male,N/A,N/A
656,Kobuna,N/A,Boruto Episode #249,N/A,N/A,N/A,N/A,Male,N/A,Funato
658,Kodama,N/A,Boruto Episode #259,N/A,N/A,N/A,N/A,Male,N/A,N/A
666,Kōji,Naruto Chapter #94,Naruto Episode #56,N/A,N/A,N/A,N/A,Male,N/A,N/A
667,Kokatsu,Boruto Chapter #24,Boruto Episode #188,N/A,N/A,N/A,N/A,Male,N/A,N/A
670,Kokuri,N/A,Boruto Episode #141,N/A,N/A,N/A,N/A,Male,N/A,N/A
671,Kokushi,N/A,Boruto Episode #199,N/A,N/A,N/A,N/A,Male,N/A,N/A
673,Kokuyō,N/A,Boruto Episode #72,N/A,N/A,N/A,N/A,Male,N/A,N/A
675,Komame,N/A,Boruto Episode #10,A Call from the Shadows!,N/A,N/A,N/A,Male,N/A,N/A
676,Komaza,Naruto Chapter #42,Naruto Episode #24,N/A,N/A,Naruto Mobile,N/A,Male,N/A,N/A
677,Kōmei,N/A,Naruto Episode #162,N/A,N/A,N/A,N/A,Male,N/A,N/A
678,Komichi,N/A,Naruto Shippūden Episode #434,N/A,N/A,N/A,N/A,Male,N/A,N/A
680,Komori,N/A,N/A,N/A,N/A,N/A,N/A,Male,N/A,N/A
681,Komugi,Naruto Chapter #43,Naruto Episode #25,N/A,N/A,Naruto Mobile,N/A,Male,N/A,N/A
683,Kona,N/A,Boruto Episode #159,N/A,N/A,N/A,N/A,Female,N/A,N/A
686,Kongō,N/A,N/A,Naruto the Movie: Guardians of the Crescent Moon Kingdom,Naruto the Movie: Guardians of the Crescent Moon Kingdom,N/A,N/A,Male,N/A,N/A
690,Kontsuchi,N/A,Boruto Episode #78,N/A,N/A,N/A,N/A,Male,N/A,N/A
691,Korega,N/A,N/A,Naruto the Movie: Guardians of the Crescent Moon Kingdom,Naruto the Movie: Guardians of the Crescent Moon Kingdom,N/A,N/A,Male,N/A,N/A
693,Kōrogi,N/A,Boruto Episode #128,N/A,N/A,N/A,N/A,Male,N/A,N/A
694,Koshō,Boruto Chapter #16,N/A,N/A,N/A,N/A,N/A,Female,N/A,N/A
695,Kosuke,Naruto Chapter #605,Naruto Shippūden Episode #345,N/A,N/A,Naruto Shippūden: Ultimate Ninja Storm 4,N/A,Male,N/A,N/A
696,Kōsuke (Scientist),Boruto Chapter #3,Boruto Episode #43,Boruto: Naruto the Movie,Boruto: Naruto the Movie,N/A,N/A,Male,N/A,N/A
697,Kōsuke,Naruto Chapter #421,Naruto Shippūden Episode #157,N/A,N/A,Naruto x Boruto: Ninja Voltage,N/A,Male,N/A,N/A
698,Kōta,Naruto Chapter #221,Naruto Episode #129,N/A,N/A,N/A,N/A,Male,N/A,N/A
700,Kozuchi,N/A,Boruto Episode #71,N/A,N/A,N/A,N/A,Male,N/A,Kamizuru
703,Kuen,N/A,Boruto Episode #117,N/A,N/A,N/A,N/A,Female,N/A,N/A
706,Kumadori,Naruto Chapter #406,Naruto Shippūden Episode #154,N/A,N/A,Naruto: Ultimate Ninja Online,N/A,Male,N/A,N/A
707,Jingo Kumano,N/A,Boruto Episode #256,N/A,N/A,N/A,N/A,Male,N/A,N/A
708,Head Ninja of Kumogakure,Naruto Chapter #102,Naruto Episode #61,Itachi Shinden: Book of Bright Light  (Mentioned),N/A,N/A,N/A,Male,O,N/A
709,Kunihisa,N/A,Naruto Episode #174,N/A,N/A,N/A,N/A,Male,N/A,N/A
710,Kunijirō,N/A,Naruto Episode #174,N/A,N/A,N/A,N/A,Male,N/A,N/A
712,Murakumo Kurama,N/A,Naruto Episode #207,N/A,N/A,N/A,N/A,Male,N/A,Kurama
714,Uroko Kurama,N/A,Naruto Episode #207,N/A,N/A,N/A,N/A,Female,N/A,Kurama
715,Yakumo Kurama,N/A,Naruto Episode #203,N/A,N/A,N/A,N/A,Female,N/A,Kurama
726,Tayori Kuroyagi,N/A,Boruto Episode #10,A Call from the Shadows!,N/A,N/A,N/A,Male,N/A,N/A
727,Kurozuka,Naruto Chapter #456,Naruto Shippūden Episode #199,N/A,N/A,N/A,N/A,Male,N/A,N/A
728,Kusabi,Naruto Chapter #33,Naruto Episode #19,N/A,N/A,Naruto: Rise of a Ninja,N/A,Male,N/A,N/A
730,Kusuma,Naruto Chapter #150,Naruto Episode #86,N/A,N/A,N/A,N/A,Male,N/A,N/A
731,Kusuna,N/A,N/A,Naruto Shippūden the Movie,Naruto Shippūden the Movie,N/A,N/A,Male,N/A,N/A
735,Kyōya,Naruto Chapter #355,Naruto Shippūden Episode #122,N/A,N/A,N/A,N/A,Male,N/A,N/A
737,Lando,N/A,Naruto Shippūden Episode #290,N/A,N/A,N/A,N/A,Male,N/A,N/A
741,Leo,N/A,Naruto Shippūden Episode #290,N/A,N/A,N/A,N/A,Male,N/A,N/A
743,Lion-Turtle,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
745,Lyla,Sasuke Retsuden Chapter #1,N/A,N/A,N/A,N/A,N/A,Female,N/A,N/A
746,Mabo,N/A,N/A,N/A,N/A,N/A,N/A,Male,N/A,N/A
747,Kisuke Maboroshi,N/A,Naruto Shippūden Episode #193,N/A,N/A,N/A,N/A,Male,N/A,N/A
748,Kisuke's Wife,N/A,N/A,N/A,N/A,N/A,N/A,Female,N/A,N/A
750,Ikkyū Madoka,Boruto Chapter #11,Boruto Episode #25,Shikamaru Shinden: A Cloud Dancing in Forlorn Falling Petals,N/A,N/A,N/A,Male,N/A,N/A
751,Tentō Madoka,Boruto Chapter #11,Boruto Episode #148,Shikamaru Shinden: A Cloud Dancing in Forlorn Falling Petals  (Mentioned),N/A,N/A,N/A,Male,N/A,N/A
755,Makibi,N/A,Naruto Shippūden Episode #485,N/A,N/A,N/A,N/A,Male,N/A,N/A
756,Makino,N/A,N/A,Naruto the Movie: Ninja Clash in the Land of Snow (novel),Naruto the Movie: Ninja Clash in the Land of Snow,N/A,N/A,Male,N/A,N/A
759,Michizō Manaka,N/A,Naruto Episode #159,N/A,N/A,N/A,N/A,Male,N/A,N/A
760,Manari,Sasuke Retsuden Chapter #5 (Mentioned),Boruto Episode #282,Kakashi Retsuden: The Sixth Hokage and the Failure Boy,N/A,N/A,N/A,Female,N/A,N/A
767,Maruta,N/A,Boruto Episode #274,N/A,N/A,N/A,N/A,Male,N/A,N/A
768,Masako,N/A,N/A,Naruto Shippūden the Movie: The Lost Tower,Naruto Shippūden the Movie: The Lost Tower,N/A,N/A,Female,N/A,N/A
770,Master Puppet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Shirogane
772,Matsu,Naruto Chapter #320,N/A,N/A,Naruto the Movie: Guardians of the Crescent Moon Kingdom,N/A,N/A,Male,B,N/A
773,Matsuba,N/A,Boruto Episode #40,N/A,N/A,N/A,N/A,N/A,N/A,N/A
775,Matsuri (Konoha),Naruto Chapter #94,Naruto Episode #56,N/A,N/A,N/A,N/A,Female,N/A,N/A
782,Menō,Sasuke Retsuden Chapter #1,Boruto Episode #282,Sasuke Retsuden: The Uchiha Descendants and the Heavenly Stardust,N/A,N/A,N/A,Male,N/A,N/A
783,Messenger Lizard,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
785,Mezu (missing-nin),Konoha Shinden Chapter #1,N/A,N/A,N/A,N/A,N/A,Male,N/A,N/A
786,Mia,N/A,Boruto Episode #158,N/A,N/A,N/A,N/A,Female,N/A,N/A
787,Shinobu Mibu,Naruto Chapter #116,Naruto Episode #73,Naruto Shippūden the Movie: Bonds,Naruto Shippūden the Movie: Bonds,N/A,Finally a clash! Jōnin vs. Genin!! Indiscriminate Grand Melee Tournament Meeting!!,Male,N/A,N/A
788,Mibuna,N/A,Naruto Shippūden Episode #494,N/A,N/A,N/A,N/A,Female,N/A,N/A
789,Michy,N/A,N/A,Naruto the Movie: Ninja Clash in the Land of Snow (novel),Naruto the Movie: Ninja Clash in the Land of Snow,N/A,N/A,Male,N/A,N/A
790,Midare,Naruto Chapter #58,Naruto Episode #21,N/A,N/A,Naruto: Ultimate Ninja Online,N/A,Male,A,N/A
792,Midori,Naruto Chapter #110,Naruto Episode #65,N/A,N/A,N/A,N/A,Male,N/A,N/A
793,Midori (game),N/A,N/A,N/A,N/A,Naruto Shippūden: Ultimate Ninja Storm 2,N/A,Female,N/A,N/A
795,Migaki,Naruto Chapter #210,Naruto Episode #123,N/A,N/A,Naruto: Ultimate Ninja Online,N/A,Male,N/A,N/A
796,Miina,N/A,Naruto Shippūden Episode #290,N/A,N/A,N/A,N/A,Female,N/A,N/A
797,Mijin,N/A,Naruto Shippūden Episode #395,N/A,N/A,N/A,N/A,Male,N/A,N/A
798,Tezutsu Mikawa,N/A,N/A,N/A,N/A,N/A,Chūnin Exam on Fire! Naruto vs. Konohamaru!,Male,N/A,N/A
799,Mikazuki,N/A,Boruto Episode #104,N/A,N/A,N/A,N/A,N/A,N/A,N/A
800,Mikoshi,N/A,Naruto Shippūden Episode #394,N/A,N/A,N/A,N/A,Male,N/A,N/A
801,Hamaki Mimura,Naruto Chapter #242,Naruto Shippūden Episode #120,N/A,N/A,N/A,N/A,Male,N/A,N/A
802,Tomaru Minakura,Naruto Chapter #247,N/A,N/A,N/A,N/A,N/A,Male,N/A,N/A
803,Yūki Minazuki,N/A,Naruto Shippūden Episode #453,Itachi Shinden: Book of Bright Light,N/A,Naruto Shippūden: Ultimate Ninja Blazing,N/A,Male,N/A,N/A
804,Minoichi,N/A,Naruto Shippūden Episode #491,Shikamaru Hiden: A Cloud Drifting in Silent Darkness,N/A,Naruto Shippūden: Ultimate Ninja Blazing,N/A,Male,N/A,N/A
805,Minoji,Naruto Chapter #60,Naruto Episode #35,N/A,N/A,N/A,N/A,Male,N/A,N/A
807,Miru,Naruto Chapter #507,Naruto Shippūden Episode #251,N/A,N/A,N/A,N/A,Female,N/A,N/A
808,Misuno,Naruto Chapter #700+5,Boruto Episode #24,Boruto: Naruto the Movie,Boruto: Naruto the Movie,N/A,N/A,Female,N/A,N/A
812,Mitoku,Naruto Chapter #406,Naruto Shippūden Episode #153,N/A,Naruto the Movie: Blood Prison,Naruto: Ultimate Ninja Online,N/A,Male,N/A,N/A
814,Dango Mitsuki,Naruto Chapter #490,N/A,N/A,N/A,N/A,N/A,Male,N/A,N/A
815,Mitsuo,N/A,Naruto Shippūden Episode #464,N/A,N/A,N/A,N/A,Male,N/A,N/A
817,Third Mizukage,Naruto Chapter #648,Naruto Shippūden Episode #382,N/A,N/A,N/A,N/A,Male,N/A,N/A
819,Mizunoe,N/A,Naruto Shippūden Episode #351,N/A,N/A,Naruto: Ultimate Ninja Online,N/A,Male,N/A,N/A
820,Mizunoto,Naruto Chapter #424,Naruto Shippūden Episode #160,N/A,N/A,N/A,N/A,Male,N/A,N/A
821,Mizura,N/A,Naruto Episode #178,N/A,N/A,N/A,N/A,Male,N/A,N/A
822,Mo,N/A,Naruto Episode #101,N/A,N/A,Naruto: Path of the Ninja 2,N/A,Male,N/A,N/A
823,Moguranmaru,N/A,Naruto Shippūden Episode #402,N/A,N/A,N/A,N/A,N/A,N/A,N/A
825,Kunugi Mokume,Naruto Chapter #160,Naruto Episode #91,N/A,N/A,Naruto: Ultimate Ninja Online,N/A,Male,N/A,N/A
826,Momiji,N/A,Naruto Episode #187,N/A,N/A,N/A,N/A,Female,N/A,N/A
827,Momiji (Tanzaku),Naruto Chapter #150,Naruto Episode #86,N/A,N/A,N/A,N/A,Female,N/A,N/A
828,Momo,N/A,Boruto Episode #99,N/A,N/A,N/A,N/A,Male,N/A,N/A
836,Idate Morino,N/A,Naruto Episode #102,N/A,N/A,N/A,N/A,Male,N/A,Wasabi Family  (Adopted)
837,Morio,Naruto Chapter #539,Naruto Shippūden Episode #278,N/A,N/A,N/A,N/A,Male,N/A,N/A
838,Moroi,Naruto Chapter #536,Naruto Shippūden Episode #275,N/A,N/A,N/A,N/A,Male,N/A,N/A
839,Mōryō,N/A,N/A,Naruto Shippūden the Movie,Naruto Shippūden the Movie,N/A,N/A,N/A,N/A,N/A
843,Mozuku (criminal),N/A,Naruto Shippūden Episode #231,N/A,N/A,N/A,N/A,Male,N/A,N/A
848,Mujin,N/A,Naruto Shippūden Episode #395,N/A,N/A,N/A,N/A,Male,N/A,N/A
850,Mukade,Naruto Chapter #260,Naruto Shippūden Episode #15,N/A,N/A,Naruto Shippūden: Ultimate Ninja 5,N/A,Male,N/A,N/A
855,Musai,Naruto Chapter #546,Naruto Shippūden Episode #296,N/A,N/A,N/A,N/A,Male,N/A,N/A
858,Former Leader of Nadeshiko Village,N/A,N/A,N/A,N/A,N/A,N/A,Female,N/A,N/A
859,Nae,Naruto Chapter #286,Naruto Shippūden Episode #36,N/A,N/A,N/A,N/A,Female,N/A,N/A
862,Naho,N/A,Naruto Shippūden Episode #196,N/A,N/A,N/A,N/A,Female,N/A,N/A
866,Namua,N/A,Boruto Episode #275,N/A,N/A,N/A,N/A,Male,N/A,N/A
867,Nan,N/A,Naruto Episode #214,N/A,N/A,N/A,N/A,Male,N/A,N/A
869,Nanara,Sasuke Retsuden Chapter #6 (Mentioned),Boruto Episode #282,Kakashi Retsuden: The Sixth Hokage and the Failure Boy,N/A,N/A,N/A,Male,N/A,N/A
872,Enchū Nara,N/A,Boruto Episode #97,N/A,N/A,N/A,N/A,Male,N/A,Nara
882,Natori,Naruto Chapter #250,Naruto Shippūden Episode #8,N/A,N/A,N/A,N/A,Male,N/A,N/A
883,Natsu,N/A,Naruto Shippūden Episode #330,N/A,N/A,N/A,N/A,Male,N/A,N/A
886,Nawaki,Naruto Chapter #160,Naruto Episode #91,N/A,N/A,N/A,N/A,Male,O,Senju
887,Nazuna,N/A,N/A,N/A,N/A,Naruto: Path of the Ninja 2,N/A,Female,N/A,N/A
889,Nekobaa,Naruto Chapter #354,Naruto Shippūden Episode #121,N/A,N/A,Naruto Shippūden: Ultimate Ninja Storm Generations,N/A,Female,N/A,N/A
890,Buriko Nekoka,Boruto Chapter #16,Boruto Episode #181,N/A,N/A,N/A,N/A,Female,N/A,N/A
893,Konashi Nerikiri,N/A,Boruto Episode #261,N/A,N/A,N/A,N/A,Male,N/A,N/A
894,Nerugui,N/A,N/A,N/A,N/A,N/A,N/A,Male,N/A,N/A
896,Ni's Dogs,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
899,Ningame,Naruto Chapter #37,Naruto Episode #22,N/A,N/A,Naruto: Ultimate Ninja 2,N/A,Male,N/A,N/A
900,Nishi,Naruto Chapter #320,N/A,N/A,Naruto the Movie: Guardians of the Crescent Moon Kingdom,N/A,N/A,Male,A,N/A
902,Nobori,Naruto Chapter #94,Naruto Episode #56,N/A,N/A,N/A,N/A,Male,N/A,N/A
906,Ehō Norimaki,N/A,Boruto Episode #154,N/A,N/A,N/A,N/A,Male,N/A,N/A
910,Nurui,N/A,Naruto Shippūden Episode #289,N/A,N/A,N/A,N/A,Male,N/A,N/A
913,Ohagi,N/A,Boruto Episode #260,N/A,N/A,N/A,N/A,Male,N/A,N/A
914,Okami,N/A,Naruto Episode #101,N/A,N/A,N/A,N/A,Female,N/A,N/A
915,Ōkei,Naruto Chapter #41,Naruto Episode #24,N/A,N/A,Naruto Mobile,N/A,Male,N/A,N/A
918,Okyō,Naruto Chapter #92,Naruto Episode #54,N/A,N/A,N/A,N/A,Female,N/A,N/A
921,Ōnami,N/A,Boruto Episode #232,N/A,N/A,N/A,N/A,N/A,N/A,N/A
922,Onbu,N/A,Naruto Episode #185,N/A,N/A,N/A,N/A,N/A,N/A,N/A
924,Ichirōta Oniyuzu,N/A,Boruto Episode #28,School Trip Bloodwind Records,N/A,N/A,N/A,Male,N/A,N/A
926,Hassaku Onomichi,N/A,Boruto Episode #25,School Trip Bloodwind Records,N/A,N/A,N/A,Male,N/A,N/A
927,Oppo,N/A,Boruto Episode #266,N/A,N/A,N/A,N/A,Male,N/A,N/A
929,Osoi,N/A,Naruto Shippūden Episode #316,N/A,N/A,N/A,N/A,Male,N/A,N/A
930,Otoha,Naruto Chapter #90,Naruto Episode #52,N/A,N/A,Naruto: Ultimate Ninja Online,N/A,Female,N/A,N/A
931,Otokaze,Naruto Chapter #140,Naruto Episode #81,N/A,N/A,N/A,N/A,Male,N/A,N/A
932,Ōtora,Naruto Chapter #130,Naruto Episode #76,N/A,N/A,N/A,N/A,Male,N/A,N/A
937,Hamura Ōtsutsuki Golem,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
946,Ōwashi,N/A,Naruto Episode #166,N/A,N/A,N/A,N/A,Male,N/A,N/A
948,Oyone,Naruto Chapter #406,Naruto Shippūden Episode #154,N/A,N/A,Naruto: Ultimate Ninja Online,N/A,Female,N/A,N/A
951,Penjira,Sasuke Retsuden Chapter #2,Boruto Episode #282,Sasuke Retsuden: The Uchiha Descendants and the Heavenly Stardust,N/A,N/A,N/A,Male,N/A,N/A
952,Pochi,Naruto Chapter #20,Naruto Episode #11,"Naruto: Innocent Heart, Demonic Blood",N/A,N/A,N/A,Male,N/A,N/A
953,Ponta,Naruto Chapter #468,Naruto Shippūden Episode #206,N/A,N/A,Naruto Shippūden: Ultimate Ninja Impact,N/A,Male,N/A,N/A
954,Poochie,N/A,N/A,N/A,N/A,N/A,N/A,Male,N/A,N/A
957,Prime Minister,Sasuke Retsuden Chapter #5 (Mentioned),Boruto Episode #282,Kakashi Retsuden: The Sixth Hokage and the Failure Boy,N/A,N/A,N/A,Male,N/A,N/A
959,Raijin,N/A,Naruto Episode #142,N/A,N/A,N/A,N/A,Male,N/A,N/A
960,Raimei,N/A,Naruto Shippūden Episode #485,N/A,N/A,N/A,N/A,Male,N/A,N/A
962,Ran,N/A,Naruto Episode #214,N/A,N/A,N/A,N/A,Female,N/A,N/A
963,Ran (kunoichi),N/A,Naruto Shippūden Episode #288,N/A,N/A,N/A,N/A,Female,N/A,N/A
964,Ranka,Naruto Chapter #489,Naruto Shippūden Episode #197,N/A,N/A,Naruto Shippūden: Ultimate Ninja Storm 3,N/A,Male,N/A,N/A
968,Rashii,Naruto Chapter #529,Naruto Shippūden Episode #270,N/A,N/A,N/A,N/A,Male,N/A,N/A
969,Reki,Naruto Chapter #280,Naruto Shippūden Episode #31,N/A,N/A,Naruto Mobile,N/A,Male,N/A,N/A
971,Reto,Naruto Chapter #648,Naruto Shippūden Episode #369,N/A,N/A,N/A,N/A,Male,A,N/A
972,Riichi,Naruto Chapter #144,Naruto Episode #83,N/A,N/A,N/A,N/A,Male,N/A,N/A
974,Rikumaru,Naruto Chapter #342,Naruto Shippūden Episode #87,N/A,N/A,N/A,N/A,Male,N/A,N/A
982,Rokusuke,N/A,Naruto Episode #152,N/A,N/A,N/A,N/A,Male,N/A,N/A
987,Ryōkan,Naruto Chapter #251,Naruto Shippūden Episode #10,N/A,N/A,N/A,N/A,Male,N/A,N/A
993,Yatogo Ryūgen,Naruto Chapter #581,Naruto Shippūden Episode #335,N/A,N/A,N/A,N/A,Male,N/A,N/A
995,Ryūsa,Naruto Chapter #247,Naruto Shippūden Episode #9,N/A,N/A,N/A,N/A,Male,N/A,N/A
996,Ryūsui,Naruto Chapter #368,Naruto Shippūden Episode #129,N/A,N/A,Naruto Shippūden: Ultimate Ninja Storm Generations,Naruto Shippūden: UNSG anime cutscenes,Male,N/A,N/A
1001,Sabure,N/A,Boruto Episode #260,N/A,N/A,N/A,N/A,Male,N/A,N/A
1002,Sada,N/A,Naruto Shippūden Episode #224,N/A,N/A,N/A,N/A,Male,N/A,N/A
1004,Sadoru,N/A,Naruto Shippūden Episode #494,N/A,N/A,N/A,N/A,Female,N/A,N/A
1006,Sagi,N/A,Naruto Episode #162,N/A,N/A,N/A,N/A,Male,N/A,N/A
1007,Sagiri,N/A,Naruto Shippūden Episode #235,N/A,N/A,Naruto Mobile,N/A,Male,N/A,N/A
1010,Kobushi Saiki,N/A,N/A,N/A,N/A,N/A,Chūnin Exam on Fire! Naruto vs. Konohamaru!,Male,N/A,N/A
1011,Sajin,Naruto Chapter #137,Naruto Episode #79,N/A,N/A,N/A,N/A,Male,N/A,N/A
1013,Sajō,Naruto Chapter #247,Naruto Shippūden Episode #2,N/A,N/A,N/A,N/A,Male,N/A,N/A
1014,Sakanami,N/A,Boruto Episode #232,N/A,N/A,N/A,N/A,Male,N/A,N/A
1016,Sakuya,N/A,Boruto Episode #161,N/A,N/A,N/A,N/A,Female,N/A,N/A
1018,Unmo Samidare,Naruto Chapter #305,Naruto Shippūden Episode #51,N/A,N/A,N/A,N/A,Male,N/A,N/A
1019,Samui,Naruto Chapter #417,Naruto Shippūden Episode #156,Naruto the Movie: Blood Prison,Naruto the Movie: Blood Prison,Naruto: Shinobi Collection,N/A,Female,A,N/A
1021,San's Bird,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1023,Sangorō,N/A,Naruto Episode #152,N/A,N/A,N/A,N/A,Male,N/A,N/A
1024,Sanshō,N/A,Naruto Episode #152,N/A,N/A,N/A,N/A,Female,N/A,N/A
1025,Sansho,N/A,Naruto Shippūden Episode #494,N/A,N/A,N/A,N/A,Male,N/A,N/A
1026,Akebi Sanzu,Boruto Chapter #75,Boruto Episode #220 (Mentioned),N/A,N/A,N/A,N/A,Female,N/A,N/A
1030,Sāra's Daughter,N/A,N/A,N/A,N/A,N/A,N/A,Female,N/A,N/A
1031,Sarai,N/A,N/A,Naruto Shippūden the Movie: The Lost Tower,Naruto Shippūden the Movie: The Lost Tower,N/A,N/A,Female,N/A,N/A
1032,Sari,Naruto Chapter #280,Naruto Shippūden Episode #31,Naruto Shippūden the Movie: The Will of Fire,Naruto Shippūden the Movie: The Will of Fire,Naruto Shippūden: Ultimate Ninja Storm 2,N/A,Female,N/A,N/A
1033,Tsuzumi Sarugaku,Naruto Chapter #109,Naruto Episode #65,N/A,N/A,N/A,N/A,Male,N/A,N/A
1035,Biwako Sarutobi,Naruto Chapter #500,Naruto Shippūden Episode #247,N/A,N/A,Naruto Shippūden: Ultimate Ninja Storm 3,N/A,Female,N/A,Sarutobi
1040,Sasame,N/A,Naruto Episode #136,N/A,N/A,N/A,N/A,Female,N/A,Fūma  (Land of Sound)
1041,Sasami,N/A,Boruto Episode #99,N/A,N/A,N/A,N/A,Female,N/A,N/A
1043,Sasori's Father,Naruto Chapter #261,Naruto Shippūden Episode #17,N/A,N/A,N/A,N/A,Male,N/A,N/A
1044,Sasori's Mother,Naruto Chapter #261,Naruto Shippūden Episode #17,N/A,N/A,N/A,N/A,Female,N/A,N/A
1045,Satetsu,Naruto Chapter #140,Naruto Episode #81,N/A,N/A,N/A,N/A,Male,N/A,N/A
1046,Satō,Boruto Chapter #16,Boruto Episode #181,N/A,N/A,N/A,N/A,Female,N/A,N/A
1056,Sekiei's Partner,N/A,N/A,N/A,N/A,N/A,N/A,Male,N/A,N/A
1057,Sekka,Naruto Chapter #251,Naruto Shippūden Episode #10,N/A,N/A,N/A,N/A,Male,N/A,N/A
1062,Butsuma Senju,Naruto Chapter #622,Naruto Shippūden Episode #367,N/A,N/A,N/A,N/A,Male,AB,Senju
1064,Itama Senju,Naruto Chapter #622,Naruto Shippūden Episode #367,N/A,N/A,N/A,N/A,Male,N/A,Senju
1065,Kawarama Senju,Naruto Chapter #624,Naruto Shippūden Episode #368,N/A,N/A,N/A,N/A,Male,N/A,Senju
1067,Tōka Senju,Naruto Chapter #399,Naruto Shippūden Episode #140,N/A,N/A,Naruto Shippūden: Ultimate Ninja Impact,Naruto Shippūden: UNSG anime cutscenes,Female,N/A,Senju
1071,Senta,N/A,Naruto Episode #97,N/A,N/A,N/A,N/A,Male,N/A,N/A
1072,Sentoki,Naruto Chapter #314,Naruto Shippūden Episode #73,N/A,N/A,N/A,N/A,Male,N/A,N/A
1075,Shabadaba,N/A,N/A,Naruto the Movie: Guardians of the Crescent Moon Kingdom,Naruto the Movie: Guardians of the Crescent Moon Kingdom,N/A,N/A,Male,N/A,N/A
1078,Erimaki Sharo,N/A,N/A,N/A,N/A,N/A,Chūnin Exam on Fire! Naruto vs. Konohamaru!,Female,N/A,N/A
1080,Shiba (Kusagakure),Naruto Chapter #110,Naruto Episode #65,N/A,N/A,N/A,N/A,Male,N/A,N/A
1081,Shibire,Naruto Chapter #60,Naruto Episode #35,N/A,N/A,N/A,N/A,Male,N/A,N/A
1086,Shiho,Naruto Chapter #406,Naruto Shippūden Episode #153,N/A,Naruto the Movie: Blood Prison,N/A,N/A,Female,AB,N/A
1089,Madam Shijimi,Naruto Chapter #9,Naruto Episode #6,N/A,N/A,Naruto: Konoha Ninpōchō,N/A,Female,O,N/A
1090,Shikazo,N/A,N/A,N/A,N/A,N/A,N/A,Male,N/A,N/A
1092,Shimeji,Naruto Chapter #144,Naruto Episode #83,N/A,N/A,N/A,N/A,Male,N/A,N/A
1096,Shinayakana,N/A,Naruto Episode #174,N/A,N/A,N/A,N/A,Male,N/A,N/A
1097,Shin'emon,N/A,Naruto Episode #208,N/A,N/A,N/A,N/A,Male,N/A,N/A
1099,Shinigami,Naruto Chapter #122,Naruto Episode #72,Road to Ninja: Naruto the Movie,Road to Ninja: Naruto the Movie,Naruto: Ultimate Ninja 2,N/A,N/A,N/A,N/A
1102,Shinta,Naruto Chapter #190,Naruto Episode #114,N/A,N/A,N/A,N/A,Male,N/A,N/A
1103,Shio,Boruto Chapter #16,Boruto Episode #181,N/A,N/A,N/A,N/A,Female,N/A,N/A
1105,Shiore,Naruto Chapter #45,Naruto Episode #21,N/A,N/A,Naruto: Rise of a Ninja,N/A,Male,N/A,N/A
1107,Shirabe,N/A,Boruto Episode #210,N/A,N/A,N/A,N/A,Male,N/A,N/A
1111,Shiro,N/A,Naruto Shippūden Episode #432,N/A,N/A,N/A,N/A,Male,N/A,N/A
1112,Shiro (Land of Ancestors),N/A,Naruto Shippūden Episode #465,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1113,Shiromari,N/A,N/A,N/A,N/A,N/A,N/A,Male,N/A,N/A
1114,Shiseru,N/A,Naruto Shippūden Episode #290,N/A,N/A,N/A,N/A,Female,N/A,N/A
1117,Mozu Shitakiri,N/A,Boruto Episode #274,N/A,N/A,N/A,N/A,Female,N/A,N/A
1118,Tsuzura Shitakiri,N/A,Boruto Episode #274,N/A,N/A,N/A,N/A,Male,N/A,N/A
